Easting;Northing;Elevation
2497624.323;1128049.004;472.4
2497649.323;1128049.004;472.3
2497674.323;1128049.004;472.8
2497699.323;1128049.004;472.2
2497724.323;1128049.004;471
2497749.323;1128049.004;471
2497774.323;1128049.004;470.4
2497799.323;1128049.004;469.7
2497824.323;1128049.004;469
2497849.323;1128049.004;468.4
2497874.323;1128049.004;467.7
2497899.323;1128049.004;467.1
2497924.324;1128049.004;466.3
2497949.324;1128049.004;464
2497974.324;1128049.004;464
2497999.324;1128049.004;463
2498024.324;1128049.004;462
2498049.324;1128049.004;461
2498074.324;1128049.004;460.1
2498099.324;1128049.004;458.7
2498124.324;1128049.004;457.3
2498149.324;1128049.004;455.8
2498174.324;1128049.004;452.8
2498199.324;1128049.004;452.8
2498224.324;1128049.004;451.4
2498249.324;1128049.004;449.8
2498274.324;1128049.004;443.8
2498299.324;1128049.004;439.7
2498324.324;1128049.004;439.1
2498349.324;1128049.004;438.4
2498374.325;1128049.004;439.4
2498399.325;1128049.004;451
2498424.325;1128049.004;451
2498449.325;1128049.004;453.6
2498474.325;1128049.004;455.4
2498499.325;1128049.004;456.3
2498524.325;1128049.004;457.6
2498549.325;1128049.004;456.9
2498574.325;1128049.004;456.3
2498599.325;1128049.004;455.6
2498624.325;1128049.004;452.8
2498649.325;1128049.004;452.8
2498674.325;1128049.004;451.6
2498699.325;1128049.004;451.7
2498724.325;1128049.004;451.8
2498749.325;1128049.004;452
2498774.325;1128049.004;451.6
2498799.325;1128049.004;451.3
2498824.326;1128049.004;450.8
2498849.326;1128049.004;450.8
2498874.326;1128049.004;449.5
2498899.326;1128049.004;448.9
2498924.326;1128049.004;448.5
2498949.326;1128049.004;448.1
2498974.326;1128049.004;447.4
2498999.326;1128049.004;446.8
2499024.326;1128049.004;446.1
2499049.326;1128049.004;445.6
2499074.326;1128049.004;445.6
2499099.326;1128049.004;444.5
2499124.326;1128049.004;444
2499149.326;1128049.004;443.5
2499174.326;1128049.004;442.9
2499199.326;1128049.004;442.4
2499224.326;1128049.004;441.8
2499249.326;1128049.004;441.2
2499274.327;1128049.004;440.6
2499299.327;1128049.004;440.6
2499324.327;1128049.004;439
2499349.327;1128049.004;437.9
2499374.327;1128049.004;436.8
2499399.327;1128049.004;435.6
2499424.327;1128049.004;434.8
2499449.327;1128049.004;434.3
2499474.327;1128049.004;434.7
2499499.327;1128049.004;435.2
2499524.327;1128049.004;435.2
2499549.327;1128049.004;435.7
2499574.327;1128049.004;435.9
2499599.327;1128049.004;436.2
2499624.327;1128049.004;436.5
2499649.327;1128049.004;436.7
2499674.327;1128049.004;437
2499699.327;1128049.004;437.3
2499724.328;1128049.004;437.5
2499749.328;1128049.004;437.5
2499774.328;1128049.004;437.8
2499799.328;1128049.004;437.5
2499824.328;1128049.004;437.1
2499849.328;1128049.004;436.8
2499874.328;1128049.004;436.4
2499899.328;1128049.004;436
2499924.328;1128049.004;435.7
2499949.328;1128049.004;435.3
2499974.328;1128049.004;435.3
2499999.328;1128049.004;434.5
2500024.328;1128049.004;434.3
2500049.328;1128049.004;433.8
2500074.328;1128049.004;433.3
2500099.328;1128049.004;432.7
2500124.328;1128049.004;432.1
2500149.328;1128049.004;431.6
2500174.329;1128049.004;430.9
2500199.329;1128049.004;430.9
2500224.329;1128049.004;429.9
2500249.329;1128049.004;429.8
2500274.329;1128049.004;429.7
2500299.329;1128049.004;429.7
2500324.329;1128049.004;429.8
2500349.329;1128049.004;429.9
2500374.329;1128049.004;430
2500399.329;1128049.004;431.6
2500424.329;1128049.004;431.6
2500449.329;1128049.004;428.5
2500474.329;1128049.004;429
2500499.329;1128049.004;429.1
2500524.329;1128049.004;428.7
2500549.329;1128049.004;428.4
2500574.329;1128049.004;428
2500599.329;1128049.004;427.6
2500624.33;1128049.004;427.3
2500649.33;1128049.004;427.3
2500674.33;1128049.004;426.6
2500699.33;1128049.004;426.3
2500724.33;1128049.004;426
2500749.33;1128049.004;425.7
2500774.33;1128049.004;425.6
2500799.33;1128049.004;425.8
2500824.33;1128049.004;425.9
2500849.33;1128049.004;426.1
2500874.33;1128049.004;426.1
2500899.33;1128049.004;425.9
2500924.33;1128049.004;425.8
2500949.33;1128049.004;425.6
2500974.33;1128049.004;425.5
2500999.33;1128049.004;425.5
2501024.33;1128049.004;425.3
2501049.33;1128049.004;425.1
2501074.331;1128049.004;424.8
2501099.331;1128049.004;424.8
2501124.331;1128049.004;423.7
2501149.331;1128049.004;423.1
2501174.331;1128049.004;422.5
2501199.331;1128049.004;421.9
2501224.331;1128049.004;421.3
2501249.331;1128049.004;420.7
2501274.331;1128049.004;420.1
2501299.331;1128049.004;418.3
2501324.331;1128049.004;418.3
2501374.331;1128049.004;420
2501399.331;1128049.004;420.1
2501424.331;1128049.004;420
2501449.331;1128049.004;417.5
2501474.331;1128049.004;414.9
2501499.331;1128049.004;413.4
2501524.331;1128049.004;411.9
2501549.332;1128049.004;411.9
2501599.332;1128049.004;407.2
2501624.332;1128049.004;406
2501649.332;1128049.004;404.9
2501699.332;1128049.004;402
2501724.332;1128049.004;400.7
2501749.332;1128049.004;400.6
2501774.332;1128049.004;400.6
2501824.332;1128049.004;400.9
2501849.332;1128049.004;400.7
2501899.332;1128049.004;396.5
2501924.332;1128049.004;395
2501949.332;1128049.004;393.7
2501974.332;1128049.004;393.7
2501999.333;1128049.004;389.9
2502024.333;1128049.004;388.6
2502149.333;1128049.004;383.2
2502174.333;1128049.004;382.5
2502199.333;1128049.004;382.5
2502224.333;1128049.004;380.5
2495624.318;1128024.003;480.5
2495649.319;1128024.003;480.2
2495674.319;1128024.003;480
2495699.319;1128024.003;479.7
2495724.319;1128024.003;479.7
2495749.319;1128024.003;479.5
2495774.319;1128024.003;479.4
2495799.319;1128024.003;479.2
2495824.319;1128024.003;479.1
2495849.319;1128024.003;478.9
2495874.319;1128024.003;478.5
2495899.319;1128024.003;478.3
2495924.319;1128024.003;477.8
2495949.319;1128024.003;477.8
2495974.319;1128024.003;477.5
2495999.319;1128024.003;477.2
2496024.319;1128024.003;476.9
2496049.319;1128024.003;476.6
2496074.319;1128024.003;476.3
2496099.32;1128024.003;475.9
2496124.32;1128024.003;475.5
2496149.32;1128024.003;475.1
2496174.32;1128024.003;475.1
2496199.32;1128024.003;474.6
2496224.32;1128024.003;474.3
2496249.32;1128024.003;474.6
2496274.32;1128024.003;474.4
2496299.32;1128024.003;474.3
2496324.32;1128024.003;474.3
2496349.32;1128024.003;474.1
2496374.32;1128024.003;474.1
2496399.32;1128024.003;474.1
2496424.32;1128024.003;474.3
2496449.32;1128024.003;474.6
2496474.32;1128024.003;474.9
2496499.32;1128024.003;475.1
2496524.32;1128024.003;475.1
2496549.32;1128024.003;475.2
2496574.321;1128024.003;475.2
2496599.321;1128024.003;476.3
2496624.321;1128024.003;476.3
2496649.321;1128024.003;476.9
2496674.321;1128024.003;477.4
2496699.321;1128024.003;477.7
2496724.321;1128024.003;477.6
2496749.321;1128024.003;476.8
2496774.321;1128024.003;476.8
2496799.321;1128024.003;477.3
2496824.321;1128024.003;477.7
2496849.321;1128024.003;477.7
2496874.321;1128024.003;478
2496899.321;1128024.003;477.7
2496924.321;1128024.003;477.2
2496949.321;1128024.003;476.6
2496974.321;1128024.003;475.5
2496999.321;1128024.003;475.1
2497024.322;1128024.003;473.3
2497049.322;1128024.003;473.6
2497074.322;1128024.003;473.6
2497099.322;1128024.003;473.8
2497124.322;1128024.003;473.9
2497149.322;1128024.003;474
2497174.322;1128024.003;474.1
2497199.322;1128024.003;473.8
2497224.322;1128024.003;473.5
2497249.322;1128024.003;473.1
2497274.322;1128024.003;472.5
2497299.322;1128024.003;472.5
2497324.322;1128024.003;472.1
2497349.322;1128024.003;471.8
2497374.322;1128024.003;471.6
2497399.322;1128024.003;471.5
2497424.322;1128024.003;471.3
2497449.322;1128024.003;471.2
2497474.323;1128024.003;471.1
2497499.323;1128024.003;471.5
2497524.323;1128024.003;471.5
2497549.323;1128024.003;472.3
2497574.323;1128024.003;472.6
2497599.323;1128024.003;472.7
2497624.323;1128024.003;472.9
2497649.323;1128024.003;473
2497674.323;1128024.003;472.6
2497699.323;1128024.003;471.8
2497724.323;1128024.003;470.4
2497749.323;1128024.003;470.4
2497774.323;1128024.003;470
2497799.323;1128024.003;469.6
2497824.323;1128024.003;469
2497849.323;1128024.003;468.4
2497874.323;1128024.003;467.7
2497899.323;1128024.003;467.1
2497924.324;1128024.003;466.4
2497949.324;1128024.003;464.5
2497974.324;1128024.003;464.5
2497999.324;1128024.003;463.3
2498024.324;1128024.003;462.1
2498049.324;1128024.003;461
2498074.324;1128024.003;460
2498099.324;1128024.003;458.6
2498124.324;1128024.003;457.1
2498149.324;1128024.003;455.2
2498174.324;1128024.003;451.8
2498199.324;1128024.003;451.8
2498224.324;1128024.003;450.3
2498249.324;1128024.003;445.4
2498274.324;1128024.003;440.4
2498299.324;1128024.003;439.2
2498324.324;1128024.003;438.6
2498349.324;1128024.003;438
2498374.325;1128024.003;439.8
2498399.325;1128024.003;452.5
2498424.325;1128024.003;452.5
2498449.325;1128024.003;455.4
2498474.325;1128024.003;456.4
2498499.325;1128024.003;457.3
2498524.325;1128024.003;457.2
2498549.325;1128024.003;456.5
2498574.325;1128024.003;455.9
2498599.325;1128024.003;455.2
2498624.325;1128024.003;452.7
2498649.325;1128024.003;452.7
2498674.325;1128024.003;451.5
2498699.325;1128024.003;451
2498724.325;1128024.003;451
2498749.325;1128024.003;451.1
2498774.325;1128024.003;451
2498799.325;1128024.003;450.6
2498824.326;1128024.003;450.2
2498849.326;1128024.003;450.2
2498874.326;1128024.003;448.6
2498899.326;1128024.003;448.2
2498924.326;1128024.003;447.8
2498949.326;1128024.003;447.4
2498974.326;1128024.003;447
2498999.326;1128024.003;446.4
2499024.326;1128024.003;445.7
2499049.326;1128024.003;445.1
2499074.326;1128024.003;445.1
2499099.326;1128024.003;444.1
2499124.326;1128024.003;443.5
2499149.326;1128024.003;443
2499174.326;1128024.003;442.5
2499199.326;1128024.003;441.9
2499224.326;1128024.003;441.4
2499249.326;1128024.003;440.8
2499274.327;1128024.003;440.2
2499299.327;1128024.003;440.2
2499324.327;1128024.003;438.4
2499349.327;1128024.003;437.5
2499374.327;1128024.003;436.4
2499399.327;1128024.003;435.3
2499424.327;1128024.003;434.6
2499449.327;1128024.003;434.2
2499474.327;1128024.003;434.8
2499499.327;1128024.003;435.2
2499524.327;1128024.003;435.2
2499549.327;1128024.003;435.7
2499574.327;1128024.003;436
2499599.327;1128024.003;436.2
2499624.327;1128024.003;436.5
2499649.327;1128024.003;436.7
2499674.327;1128024.003;437
2499699.327;1128024.003;437.3
2499724.328;1128024.003;437.5
2499749.328;1128024.003;437.5
2499774.328;1128024.003;437.6
2499799.328;1128024.003;437.3
2499824.328;1128024.003;437
2499849.328;1128024.003;436.7
2499874.328;1128024.003;436.3
2499899.328;1128024.003;436
2499924.328;1128024.003;435.7
2499949.328;1128024.003;435.3
2499974.328;1128024.003;435.3
2499999.328;1128024.003;434.3
2500024.328;1128024.003;433.7
2500049.328;1128024.003;433.1
2500074.328;1128024.003;432.6
2500099.328;1128024.003;432
2500124.328;1128024.003;431.4
2500149.328;1128024.003;430.8
2500174.329;1128024.003;430.3
2500199.329;1128024.003;430.3
2500224.329;1128024.003;429.8
2500249.329;1128024.003;429.7
2500274.329;1128024.003;429.6
2500299.329;1128024.003;429.6
2500324.329;1128024.003;429.8
2500349.329;1128024.003;429.9
2500374.329;1128024.003;430
2500399.329;1128024.003;431.4
2500424.329;1128024.003;431.4
2500449.329;1128024.003;427.8
2500474.329;1128024.003;428
2500499.329;1128024.003;428.5
2500524.329;1128024.003;428.7
2500549.329;1128024.003;428.4
2500574.329;1128024.003;428
2500599.329;1128024.003;427.6
2500624.33;1128024.003;427.3
2500649.33;1128024.003;427.3
2500674.33;1128024.003;426.7
2500699.33;1128024.003;426.4
2500724.33;1128024.003;426.1
2500749.33;1128024.003;425.8
2500774.33;1128024.003;425.4
2500799.33;1128024.003;425.5
2500824.33;1128024.003;425.7
2500849.33;1128024.003;425.8
2500874.33;1128024.003;425.8
2500899.33;1128024.003;425.4
2500924.33;1128024.003;425.2
2500949.33;1128024.003;425.1
2500974.33;1128024.003;425.2
2500999.33;1128024.003;425.2
2501024.33;1128024.003;425.1
2501049.33;1128024.003;424.8
2501074.331;1128024.003;424.3
2501099.331;1128024.003;424.3
2501124.331;1128024.003;423.3
2501149.331;1128024.003;422.8
2501174.331;1128024.003;422.2
2501199.331;1128024.003;421.7
2501224.331;1128024.003;421
2501249.331;1128024.003;420.4
2501274.331;1128024.003;419.5
2501299.331;1128024.003;417.4
2501324.331;1128024.003;417.4
2501349.331;1128024.003;416.1
2501374.331;1128024.003;418.9
2501399.331;1128024.003;420
2501424.331;1128024.003;418.5
2501449.331;1128024.003;415.8
2501524.331;1128024.003;410
2501549.332;1128024.003;410
2501599.332;1128024.003;404.4
2501724.332;1128024.003;399.2
2501749.332;1128024.003;398.9
2501774.332;1128024.003;398.9
2501799.332;1128024.003;398.4
2501849.332;1128024.003;398.2
2501874.332;1128024.003;396.6
2501899.332;1128024.003;394.1
2501999.333;1128024.003;388.5
2502024.333;1128024.003;387.4
2502099.333;1128024.003;384.6
2502124.333;1128024.003;383.5
2502149.333;1128024.003;382.3
2502174.333;1128024.003;381.6
2502199.333;1128024.003;381.6
2502324.333;1128024.003;374
2495649.319;1127999.003;480.2
2495674.319;1127999.003;480
2495699.319;1127999.003;479.7
2495724.319;1127999.003;479.7
2495749.319;1127999.003;479.5
2495774.319;1127999.003;479.4
2495799.319;1127999.003;479.2
2495824.319;1127999.003;479.1
2495849.319;1127999.003;478.9
2495874.319;1127999.003;478.5
2495899.319;1127999.003;478.3
2495924.319;1127999.003;477.8
2495949.319;1127999.003;477.8
2495974.319;1127999.003;477.5
2495999.319;1127999.003;477.2
2496024.319;1127999.003;476.9
2496049.319;1127999.003;476.6
2496074.319;1127999.003;476.3
2496099.32;1127999.003;475.9
2496124.32;1127999.003;475.5
2496149.32;1127999.003;475.1
2496174.32;1127999.003;475.1
2496199.32;1127999.003;474.6
2496224.32;1127999.003;474.3
2496249.32;1127999.003;474.6
2496274.32;1127999.003;474.4
2496299.32;1127999.003;474.3
2496324.32;1127999.003;474.3
2496349.32;1127999.003;474.1
2496374.32;1127999.003;474.1
2496399.32;1127999.003;474.1
2496424.32;1127999.003;474.3
2496449.32;1127999.003;474.6
2496474.32;1127999.003;474.9
2496499.32;1127999.003;475.1
2496524.32;1127999.003;475.1
2496549.32;1127999.003;475.2
2496574.321;1127999.003;475.2
2496599.321;1127999.003;476.3
2496624.321;1127999.003;476.3
2496649.321;1127999.003;476.9
2496674.321;1127999.003;477.4
2496699.321;1127999.003;477.7
2496724.321;1127999.003;477.6
2496749.321;1127999.003;476.8
2496774.321;1127999.003;476.8
2496799.321;1127999.003;477.3
2496824.321;1127999.003;477.7
2496849.321;1127999.003;477.7
2496874.321;1127999.003;478
2496899.321;1127999.003;477.7
2496924.321;1127999.003;477.2
2496949.321;1127999.003;476.6
2496974.321;1127999.003;475.5
2496999.321;1127999.003;475.1
2497024.322;1127999.003;473.3
2497049.322;1127999.003;473.6
2497074.322;1127999.003;473.6
2497099.322;1127999.003;473.8
2497124.322;1127999.003;473.9
2497149.322;1127999.003;474
2497174.322;1127999.003;474.1
2497199.322;1127999.003;473.8
2497224.322;1127999.003;473.5
2497249.322;1127999.003;473.1
2497274.322;1127999.003;472.5
2497299.322;1127999.003;472.5
2497324.322;1127999.003;472.1
2497349.322;1127999.003;471.8
2497374.322;1127999.003;471.6
2497399.322;1127999.003;471.5
2497424.322;1127999.003;471.3
2497449.322;1127999.003;471.2
2497474.323;1127999.003;471.1
2497499.323;1127999.003;471.5
2497524.323;1127999.003;471.5
2497549.323;1127999.003;472.3
2497574.323;1127999.003;472.6
2497599.323;1127999.003;472.7
2497624.323;1127999.003;472.9
2497649.323;1127999.003;473
2497674.323;1127999.003;472.6
2497699.323;1127999.003;471.8
2497724.323;1127999.003;470.4
2497749.323;1127999.003;470.4
2497774.323;1127999.003;470
2497799.323;1127999.003;469.6
2497824.323;1127999.003;469
2497849.323;1127999.003;468.4
2497874.323;1127999.003;467.7
2497899.323;1127999.003;467.1
2497924.324;1127999.003;466.4
2497949.324;1127999.003;464.5
2497974.324;1127999.003;464.5
2497999.324;1127999.003;463.3
2498024.324;1127999.003;462.1
2498049.324;1127999.003;461
2498074.324;1127999.003;460
2498099.324;1127999.003;458.6
2498124.324;1127999.003;457.1
2498149.324;1127999.003;455.2
2498174.324;1127999.003;451.8
2498199.324;1127999.003;451.8
2498224.324;1127999.003;450.3
2498249.324;1127999.003;445.4
2498274.324;1127999.003;440.4
2498299.324;1127999.003;439.2
2498324.324;1127999.003;438.6
2498349.324;1127999.003;438
2498374.325;1127999.003;439.8
2498399.325;1127999.003;452.5
2498424.325;1127999.003;452.5
2498449.325;1127999.003;455.4
2498474.325;1127999.003;456.4
2498499.325;1127999.003;457.3
2498524.325;1127999.003;457.2
2498549.325;1127999.003;456.5
2498574.325;1127999.003;455.9
2498599.325;1127999.003;455.2
2498624.325;1127999.003;452.7
2498649.325;1127999.003;452.7
2498674.325;1127999.003;451.5
2498699.325;1127999.003;451
2498724.325;1127999.003;451
2498749.325;1127999.003;451.1
2498774.325;1127999.003;451
2498799.325;1127999.003;450.6
2498824.326;1127999.003;450.2
2498849.326;1127999.003;450.2
2498874.326;1127999.003;448.6
2498899.326;1127999.003;448.2
2498924.326;1127999.003;447.8
2498949.326;1127999.003;447.4
2498974.326;1127999.003;447
2498999.326;1127999.003;446.4
2499024.326;1127999.003;445.7
2499049.326;1127999.003;445.1
2499074.326;1127999.003;445.1
2499099.326;1127999.003;444.1
2499124.326;1127999.003;443.5
2499149.326;1127999.003;443
2499174.326;1127999.003;442.5
2499199.326;1127999.003;441.9
2499224.326;1127999.003;441.4
2499249.326;1127999.003;440.8
2499274.327;1127999.003;440.2
2499299.327;1127999.003;440.2
2499324.327;1127999.003;438.4
2499349.327;1127999.003;437.5
2499374.327;1127999.003;436.4
2499399.327;1127999.003;435.3
2499424.327;1127999.003;434.6
2499449.327;1127999.003;434.2
2499474.327;1127999.003;434.8
2499499.327;1127999.003;435.2
2499524.327;1127999.003;435.2
2499549.327;1127999.003;435.7
2499574.327;1127999.003;436
2499599.327;1127999.003;436.2
2499624.327;1127999.003;436.5
2499649.327;1127999.003;436.7
2499674.327;1127999.003;437
2499699.327;1127999.003;437.3
2499724.328;1127999.003;437.5
2499749.328;1127999.003;437.5
2499774.328;1127999.003;437.6
2499799.328;1127999.003;437.3
2499824.328;1127999.003;437
2499849.328;1127999.003;436.7
2499874.328;1127999.003;436.3
2499899.328;1127999.003;436
2499924.328;1127999.003;435.7
2499949.328;1127999.003;435.3
2499974.328;1127999.003;435.3
2499999.328;1127999.003;434.3
2500024.328;1127999.003;433.7
2500049.328;1127999.003;433.1
2500074.328;1127999.003;432.6
2500099.328;1127999.003;432
2500124.328;1127999.003;431.4
2500149.328;1127999.003;430.8
2500174.329;1127999.003;430.3
2500199.329;1127999.003;430.3
2500224.329;1127999.003;429.8
2500249.329;1127999.003;429.7
2500274.329;1127999.003;429.6
2500299.329;1127999.003;429.6
2500324.329;1127999.003;429.8
2500349.329;1127999.003;429.9
2500374.329;1127999.003;430
2500399.329;1127999.003;431.4
2500424.329;1127999.003;431.4
2500449.329;1127999.003;427.8
2500474.329;1127999.003;428
2500499.329;1127999.003;428.5
2500524.329;1127999.003;428.7
2500549.329;1127999.003;428.4
2500574.329;1127999.003;428
2500599.329;1127999.003;427.6
2500624.33;1127999.003;427.3
2500649.33;1127999.003;427.3
2500674.33;1127999.003;426.7
2500699.33;1127999.003;426.4
2500724.33;1127999.003;426.1
2500749.33;1127999.003;425.8
2500774.33;1127999.003;425.4
2500799.33;1127999.003;425.5
2500824.33;1127999.003;425.7
2500849.33;1127999.003;425.8
2500874.33;1127999.003;425.8
2500899.33;1127999.003;425.4
2500924.33;1127999.003;425.2
2500949.33;1127999.003;425.1
2500974.33;1127999.003;425.2
2500999.33;1127999.003;425.2
2501024.33;1127999.003;425.1
2501049.33;1127999.003;424.8
2501074.331;1127999.003;424.3
2501099.331;1127999.003;424.3
2501124.331;1127999.003;423.3
2501149.331;1127999.003;422.8
2501174.331;1127999.003;422.2
2501199.331;1127999.003;421.7
2501224.331;1127999.003;421
2501249.331;1127999.003;420.4
2501274.331;1127999.003;419.5
2501299.331;1127999.003;417.4
2501324.331;1127999.003;417.4
2501349.331;1127999.003;416.1
2501374.331;1127999.003;418.9
2501399.331;1127999.003;420
2501424.331;1127999.003;418.5
2501449.331;1127999.003;415.8
2501524.331;1127999.003;410
2501549.332;1127999.003;410
2501599.332;1127999.003;404.4
2501724.332;1127999.003;399.2
2501749.332;1127999.003;398.9
2501774.332;1127999.003;398.9
2501799.332;1127999.003;398.4
2501849.332;1127999.003;398.2
2501874.332;1127999.003;396.6
2501899.332;1127999.003;394.1
2501999.333;1127999.003;388.5
2502024.333;1127999.003;387.4
2502099.333;1127999.003;384.6
2502124.333;1127999.003;383.5
2502149.333;1127999.003;382.3
2502174.333;1127999.003;381.6
2502199.333;1127999.003;381.6
2502324.333;1127999.003;374
2495674.319;1127974.003;479.6
2495699.319;1127974.003;479.3
2495724.319;1127974.003;479.3
2495749.319;1127974.003;479.2
2495774.319;1127974.003;479
2495799.319;1127974.003;478.9
2495824.319;1127974.003;478.7
2495849.319;1127974.003;478.6
2495874.319;1127974.003;478.4
2495899.319;1127974.003;478.2
2495924.319;1127974.003;477.5
2495949.319;1127974.003;477.5
2495974.319;1127974.003;477.2
2495999.319;1127974.003;476.9
2496024.319;1127974.003;476.6
2496049.319;1127974.003;476.3
2496074.319;1127974.003;475.9
2496099.32;1127974.003;475.5
2496124.32;1127974.003;475.4
2496149.32;1127974.003;475.7
2496174.32;1127974.003;475.7
2496199.32;1127974.003;476.4
2496224.32;1127974.003;477
2496249.32;1127974.003;477.4
2496274.32;1127974.003;476.8
2496299.32;1127974.003;476.3
2496324.32;1127974.003;476.4
2496349.32;1127974.003;476.6
2496374.32;1127974.003;476.8
2496399.32;1127974.003;476.8
2496424.32;1127974.003;477.3
2496449.32;1127974.003;477.9
2496474.32;1127974.003;478.2
2496499.32;1127974.003;477.9
2496524.32;1127974.003;477.4
2496549.32;1127974.003;477.3
2496574.321;1127974.003;477.3
2496599.321;1127974.003;477.9
2496624.321;1127974.003;477.9
2496649.321;1127974.003;478.9
2496674.321;1127974.003;479.8
2496699.321;1127974.003;480.1
2496724.321;1127974.003;479.7
2496749.321;1127974.003;478.9
2496774.321;1127974.003;479.2
2496799.321;1127974.003;479.7
2496824.321;1127974.003;479.4
2496849.321;1127974.003;479.4
2496874.321;1127974.003;478.6
2496899.321;1127974.003;477.9
2496924.321;1127974.003;476.7
2496949.321;1127974.003;475.5
2496974.321;1127974.003;475.1
2496999.321;1127974.003;475.1
2497024.322;1127974.003;475
2497049.322;1127974.003;474.9
2497074.322;1127974.003;474.9
2497099.322;1127974.003;474.8
2497124.322;1127974.003;474.8
2497149.322;1127974.003;474.7
2497174.322;1127974.003;474.4
2497199.322;1127974.003;474.2
2497224.322;1127974.003;474.2
2497249.322;1127974.003;473.9
2497274.322;1127974.003;473.3
2497299.322;1127974.003;473.3
2497324.322;1127974.003;473
2497349.322;1127974.003;472.9
2497374.322;1127974.003;472.8
2497399.322;1127974.003;472.7
2497424.322;1127974.003;472.5
2497449.322;1127974.003;472.2
2497474.323;1127974.003;472.4
2497499.323;1127974.003;472.9
2497524.323;1127974.003;472.9
2497549.323;1127974.003;473.3
2497574.323;1127974.003;473.5
2497599.323;1127974.003;473.5
2497624.323;1127974.003;472.9
2497649.323;1127974.003;472.3
2497674.323;1127974.003;471.8
2497699.323;1127974.003;471
2497724.323;1127974.003;469.8
2497749.323;1127974.003;469.8
2497774.323;1127974.003;469.7
2497799.323;1127974.003;469.2
2497824.323;1127974.003;468.6
2497849.323;1127974.003;468
2497874.323;1127974.003;467.4
2497899.323;1127974.003;466.9
2497924.324;1127974.003;466.3
2497949.324;1127974.003;465.1
2497974.324;1127974.003;465.1
2497999.324;1127974.003;464.4
2498024.324;1127974.003;463.2
2498049.324;1127974.003;462.1
2498074.324;1127974.003;460.9
2498099.324;1127974.003;459.8
2498124.324;1127974.003;458.2
2498149.324;1127974.003;456.3
2498174.324;1127974.003;452.5
2498199.324;1127974.003;452.5
2498224.324;1127974.003;451
2498249.324;1127974.003;449.1
2498274.324;1127974.003;441.4
2498299.324;1127974.003;438.9
2498324.324;1127974.003;437.6
2498349.324;1127974.003;438.6
2498374.325;1127974.003;440.4
2498399.325;1127974.003;453.4
2498424.325;1127974.003;453.4
2498449.325;1127974.003;455.6
2498474.325;1127974.003;456.5
2498499.325;1127974.003;457.3
2498524.325;1127974.003;456.6
2498549.325;1127974.003;455.7
2498574.325;1127974.003;454.9
2498599.325;1127974.003;453.8
2498624.325;1127974.003;451.9
2498649.325;1127974.003;451.9
2498674.325;1127974.003;451.1
2498699.325;1127974.003;450.4
2498724.325;1127974.003;449.6
2498749.325;1127974.003;449.5
2498774.325;1127974.003;449.5
2498799.325;1127974.003;448.8
2498824.326;1127974.003;448.4
2498849.326;1127974.003;448.4
2498874.326;1127974.003;447.1
2498899.326;1127974.003;446.7
2498924.326;1127974.003;446.4
2498949.326;1127974.003;446
2498974.326;1127974.003;445.6
2498999.326;1127974.003;445.2
2499024.326;1127974.003;444.8
2499049.326;1127974.003;444.2
2499074.326;1127974.003;444.2
2499099.326;1127974.003;443.1
2499124.326;1127974.003;442.6
2499149.326;1127974.003;442
2499174.326;1127974.003;441.5
2499199.326;1127974.003;441
2499224.326;1127974.003;440.5
2499249.326;1127974.003;439.9
2499274.327;1127974.003;439.1
2499299.327;1127974.003;439.1
2499324.327;1127974.003;437.4
2499349.327;1127974.003;436.5
2499374.327;1127974.003;435.5
2499399.327;1127974.003;434.7
2499424.327;1127974.003;434.1
2499449.327;1127974.003;434
2499474.327;1127974.003;434.7
2499499.327;1127974.003;435.1
2499524.327;1127974.003;435.1
2499549.327;1127974.003;435.7
2499574.327;1127974.003;435.9
2499599.327;1127974.003;436.2
2499624.327;1127974.003;436.5
2499649.327;1127974.003;436.7
2499674.327;1127974.003;437
2499699.327;1127974.003;437.3
2499724.328;1127974.003;437.5
2499749.328;1127974.003;437.5
2499774.328;1127974.003;437.3
2499799.328;1127974.003;437
2499824.328;1127974.003;436.7
2499849.328;1127974.003;436.4
2499874.328;1127974.003;436
2499899.328;1127974.003;435.7
2499924.328;1127974.003;435.4
2499949.328;1127974.003;435.1
2499974.328;1127974.003;435.1
2499999.328;1127974.003;434.3
2500024.328;1127974.003;433.7
2500049.328;1127974.003;433.2
2500074.328;1127974.003;432.6
2500099.328;1127974.003;432.1
2500124.328;1127974.003;431.5
2500149.328;1127974.003;430.9
2500174.329;1127974.003;430.4
2500199.329;1127974.003;430.4
2500224.329;1127974.003;429.6
2500249.329;1127974.003;429.4
2500274.329;1127974.003;429.5
2500299.329;1127974.003;429.6
2500324.329;1127974.003;429.7
2500349.329;1127974.003;429.8
2500374.329;1127974.003;430
2500399.329;1127974.003;430.9
2500424.329;1127974.003;430.9
2500449.329;1127974.003;427.2
2500474.329;1127974.003;426
2500499.329;1127974.003;426.5
2500524.329;1127974.003;426.9
2500549.329;1127974.003;427.4
2500574.329;1127974.003;427.8
2500599.329;1127974.003;427.6
2500624.33;1127974.003;427.3
2500649.33;1127974.003;427.3
2500674.33;1127974.003;426.7
2500699.33;1127974.003;426.4
2500724.33;1127974.003;426.1
2500749.33;1127974.003;425.8
2500774.33;1127974.003;425.5
2500799.33;1127974.003;425.2
